TASKID;SCHEDULETYPEID;LINES_LINEID;PLANVERSIONID
299;5212027;2471;254
300;5212024;3141;254
300;5212027;1472;254
300;5212043;1571;254
301;5212027;2242;254
301;5212024;2402;254
302;5212024;2243;254
302;5212043;2524;254
302;5212027;131;254
303;5212024;2521;254
303;5212027;150;254
303;5212043;3131;254
304;5212024;2841;254
304;5212027;373;254
304;5212043;2471;254
305;5212024;2211;254
305;5212043;441;254
305;5212027;2274;254
306;5212024;2273;254
306;5212027;452;254
306;5212043;131;254
307;5212043;131;254
307;5212024;2401;254
307;5212027;2102;254
308;5212024;3122;254
308;5212043;1472;254
308;5212027;321;254
309;5212024;2102;254
309;5212027;2524;254
309;5212043;2402;254
310;5212043;3142;254
310;5212024;2273;254
310;5212027;441;254
311;5212027;2841;254
311;5212043;2121;254
311;5212024;2473;254
312;5212027;347;254
312;5212043;2242;254
312;5212024;2471;254
313;5212024;431;254
313;5212043;3411;254
313;5212027;2141;254
314;5212024;3133;254
314;5212027;150;254
314;5212043;421;254
315;5212024;421;254
315;5212027;272;254
315;5212043;3131;254
316;5212027;2273;254
316;5212043;2242;254
316;5212024;3141;254
317;5212024;2121;254
317;5212043;3142;254
317;5212027;2471;254
318;5212024;271;254
318;5212027;2211;254
318;5212043;2524;254
319;5212024;2521;254
319;5212027;306;254
319;5212043;1472;254
320;5212027;3441;254
320;5212043;2121;254
320;5212024;431;254
321;5212024;375;254
321;5212043;441;254
321;5212027;3441;254
322;5212043;131;254
322;5212024;2212;254
322;5212027;377;254
323;5212024;2473;254
323;5212027;2121;254
323;5212043;352;254
324;5212024;347;254
324;5212027;2121;254
324;5212043;1472;254
325;5212027;3721;254
325;5212024;2521;254
325;5212043;1472;254
326;5212043;1472;254
326;5212024;2473;254
326;5212027;2471;254
327;5212024;2273;254
327;5212027;2841;254
327;5212043;3411;254
328;5212024;1472;254
328;5212027;2141;254
328;5212043;1472;254
329;5212024;3442;254
606;5192018;353;253
607;5192019;2524;253
607;5192018;4272;253
608;5192019;2212;253
608;5192018;373;253
609;5192019;2524;253
609;5192018;373;253
610;5192018;452;253
611;5192019;3122;253
611;5192018;2141;253
612;5192019;142;253
612;5192018;373;253
613;5192019;131;253
613;5192018;3124;253
614;5192019;2301;253
614;5192018;2141;253
615;5192019;2274;253
615;5192018;3441;253
616;5192019;2473;253
616;5192018;441;253
617;5192019;357;253
617;5192018;2101;253
618;5192019;322;253
618;5192018;2841;253
619;5192019;427;253
619;5192018;385;253
620;5192019;2524;253
620;5192018;2212;253
621;5192019;2212;253
621;5192018;311;253
622;5192019;2842;253
622;5192018;3441;253
623;5192018;311;253
624;5192019;1571;253
624;5192018;441;253
625;5192018;2471;253
626;5192019;3142;253
626;5192018;311;253
627;5192019;2241;253
627;5192018;2273;253
628;5192019;2524;253
628;5192018;311;253
629;5192019;427;253
629;5192018;2842;253
630;5192019;2524;253
630;5192018;2212;253
631;5192019;311;253
631;5192018;421;253
632;5192019;2524;253
632;5192018;385;253
633;5192019;131;253
633;5192018;357;253
634;5192019;3141;253
634;5192018;1571;253
635;5192019;2524;253
635;5192018;2471;253
636;5192018;2473;253
637;5192019;2524;253
637;5192018;1571;253
638;5192019;2212;253
638;5192018;321;253
639;5192019;2842;253
639;5192018;2841;253
640;5192018;2841;253
641;5192019;1571;253
641;5192018;2473;253
642;5192018;2472;253
643;5192018;2841;253
644;5192018;2102;253
645;5192018;2473;253
646;5192018;1571;253
646;5192019;1571;253
647;5192019;2212;253
647;5192018;142;253
648;5192018;441;253
649;5192019;3142;253
649;5192018;334;253
650;5192018;2212;253
651;5192018;347;253
651;5192019;271;253
652;5192019;2524;253
652;5192018;2841;253
653;5192018;3442;253
654;5192019;1571;253
654;5192018;311;253
655;5192019;427;253
655;5192018;4272;253
656;5192019;131;253
656;5192018;306;253
657;5192019;1472;253
657;5192018;3133;253
658;5192019;131;253
658;5192018;2243;253
659;5192018;2212;253
660;5192019;1472;253
660;5192018;3372;253
661;5192019;1472;253
661;5192018;2841;253
662;5192019;1472;253
662;5192018;1571;253
663;5192018;311;253
664;5192019;2121;253
664;5192018;347;253
665;5192018;302;253
666;5192019;1472;253
666;5192018;306;253
667;5192018;1472;253
668;5192019;3141;253
668;5192018;1571;253
669;5192019;3142;253
669;5192018;2212;253
670;5192019;1472;253
670;5192018;2841;253
671;5192019;2121;253
671;5192018;1571;253
672;5192018;2212;253
673;5192019;2121;253
673;5192018;452;253
674;5192019;371;253
674;5192018;347;253
675;5192019;371;253
675;5192018;4272;253
676;5192019;2401;253
676;5192018;311;253
677;5192019;3141;253
677;5192018;427;253
678;5192018;2301;253
679;5192019;427;253
679;5192018;311;253
680;5192018;2243;253
681;5192018;452;253
682;5192019;2524;253
682;5192018;371;253
683;5192019;2121;253
683;5192018;311;253
684;5192018;427;253
685;5192018;282;253
686;5192019;2104;253
686;5192018;2471;253
687;5192018;306;253
688;5192018;4272;253
689;5192019;2401;253
689;5192018;441;253
690;5192019;427;253
690;5192018;2301;253
691;5192019;2273;253
691;5192018;3191;253
692;5192019;140;253
692;5192018;452;253
693;5192019;2104;253
694;5192019;441;253
694;5192018;271;253
695;5192019;2104;253
695;5192018;377;253
696;5192018;2472;253
697;5192019;2273;253
697;5192018;3372;253
698;5192019;441;253
698;5192018;2473;253
699;5192019;2104;253
699;5192018;2841;253
700;5192018;2101;253
700;5192019;2273;253
701;5192019;2842;253
701;5192018;371;253
702;5192019;441;253
702;5192018;377;253
703;5192019;2273;253
703;5192018;427;253
704;5192018;243;253
704;5192019;2273;253
705;5192019;2401;253
705;5192018;2471;253
706;5192019;3142;253
706;5192018;452;253
707;5192019;2473;253
707;5192018;142;253
708;5192019;441;253
708;5192018;355;253
709;5192019;2473;253
709;5192018;1472;253
710;5192019;2473;253
710;5192018;441;253
711;5192018;452;253
712;5192019;441;253
712;5192018;2472;253
713;5192019;3142;253
713;5192018;2473;253
714;5192019;441;253
714;5192018;2473;253
715;5192019;2273;253
715;5192018;2841;253
716;5192019;2273;253
716;5192018;142;253
717;5192019;441;253
717;5192018;142;253
718;5192019;2273;253
718;5192018;421;253
719;5192018;282;253
720;5192019;2273;253
720;5192018;2472;253
721;5192018;2301;253
722;5192018;321;253
723;5192018;371;253
724;5192018;441;253
725;5192018;282;253
726;5192019;427;253
726;5192018;2243;253
727;5192018;2301;253
728;5192019;311;253
728;5192018;142;253
729;5192019;311;253
729;5192018;302;253
730;5192018;421;253
731;5192019;311;253
731;5192018;441;253
732;5192018;3172;253
733;5192018;355;253
734;5192019;311;253
734;5192018;2301;253
735;5192018;2471;253
736;5192018;306;253
737;5192019;3112;253
737;5192018;371;253
738;5192019;305;253
738;5192018;2211;253
739;5192018;2472;253
740;5192018;3133;253
741;5192018;2841;253
742;5192018;321;253
743;5192018;2243;253
744;5192018;142;253
745;5192018;2473;253
746;5192018;2273;253
747;5192018;2301;253
748;5192018;2472;253
749;5192018;3172;253
750;5192018;1571;253
751;5192018;437;253
752;5192018;441;253
753;5192018;2301;253
754;5192018;322;253
755;5192018;370;253
756;5192018;1571;253
757;5192018;2241;253
758;5192018;2273;253
759;5192018;4272;253
760;5192018;2301;253
761;5192018;2243;253
762;5192018;3124;253
763;5192018;2121;253
764;5192018;2273;253
765;5192018;1571;253
766;5192018;2102;253
767;5192018;2301;253
768;5192018;2101;253
769;5192018;2102;253
770;5192018;2243;253
771;5192018;2121;253
772;5192018;3172;253
773;5192018;1571;253
774;5192018;2472;253
775;5192018;1571;253
776;5192018;2102;253
777;5192018;3133;253
778;5192018;2212;253
779;5192018;318;253
780;5192018;421;253
781;5192018;427;253
782;5192018;421;253
783;5192018;2243;253
784;5192018;2243;253
785;5192018;2473;253
786;5192018;2273;253
787;5192018;421;253
788;5192018;2472;253
789;5192018;3172;253
790;5192018;2243;253
791;5192018;2471;253
792;5192018;2102;253
793;5192018;2471;253
794;5192018;427;253
795;5192018;2301;253
796;5192018;2471;253
797;5192018;2401;253
798;5192018;427;253
799;5192018;2842;253
800;5192018;347;253
801;5192018;347;253
802;5192018;441;253
803;5192018;3171;253
804;5192018;2471;253
805;5192018;3191;253
806;5192018;318;253
807;5192018;3011;253
808;5192018;2273;253
809;5192018;427;253
811;5192018;427;253
812;5192018;2273;253
813;5192018;2524;253
814;5192018;3124;253
815;5192018;3411;253
816;5192018;2241;253
817;5192018;427;253
818;5192018;3411;253
820;5192018;3191;253
821;5192018;427;253
822;5192018;3172;253
823;5192018;217;253
824;5192018;421;253
825;5192018;427;253
826;5192018;427;253
827;5192018;437;253
828;5192018;437;253
829;5192018;421;253
740;5313024;3133;257
741;5313024;2841;257
742;5313024;321;257
743;5313024;302;257
744;5313024;142;257
745;5313024;2473;257
746;5313024;2273;257
747;5313024;2301;257
748;5313027;2211;257
748;5313024;2472;257
749;5313024;3172;257
750;5313024;1571;257
751;5313024;437;257
752;5313024;441;257
753;5313024;2301;257
754;5313024;322;257
755;5313024;370;257
756;5313024;1571;257
757;5313027;3171;257
757;5313024;2241;257
758;5313024;2273;257
759;5313024;4272;257
760;5313024;2301;257
761;5313024;2243;257
762;5313024;3124;257
763;5313024;2121;257
764;5313024;2273;257
765;5313024;1571;257
766;5313024;2102;257
767;5313024;2301;257
768;5313024;2101;257
769;5313024;2102;257
770;5313024;2243;257
771;5313024;2121;257
772;5313024;3172;257
773;5313024;1571;257
774;5313024;2472;257
775;5313024;1571;257
776;5313024;2102;257
777;5313024;3133;257
778;5313024;2212;257
779;5313024;318;257
780;5313024;421;257
781;5313024;427;257
782;5313024;421;257
783;5313024;2243;257
784;5313024;302;257
785;5313024;2473;257
786;5313024;2273;257
787;5313024;421;257
788;5313024;2472;257
789;5313024;3172;257
790;5313024;302;257
791;5313024;2471;257
792;5313024;2102;257
793;5313024;2471;257
794;5313024;3191;257
795;5313024;2301;257
796;5313024;2471;257
797;5313024;2401;257
798;5313024;427;257
799;5313024;2842;257
800;5313024;347;257
801;5313024;347;257
802;5313024;441;257
803;5313024;3191;257
804;5313024;2471;257
805;5313024;3191;257
806;5313024;318;257
807;5313024;3011;257
808;5313024;2273;257
809;5313024;427;257
810;5313024;217;257
811;5313024;3191;257
812;5313024;2273;257
813;5313024;2524;257
814;5313024;3124;257
815;5313024;3411;257
816;5313024;2241;257
817;5313024;427;257
818;5313024;3411;257
819;5313024;217;257
820;5313024;3191;257
821;5313024;3191;257
822;5313024;3172;257
823;5313024;302;257
824;5313024;421;257
825;5313024;3191;257
826;5313024;427;257
827;5313024;437;257
828;5313024;437;257
829;5313024;421;257
830;5313024;3442;257
831;5313024;421;257
832;5313024;3411;257
833;5313024;3442;257
834;5313024;2473;257
835;5313024;217;257
836;5313024;2241;257
837;5313024;302;257
838;5313024;3411;257
839;5313024;421;257
840;5313024;357;257
841;5313024;3411;257
842;5313024;2301;257
843;5313024;421;257
844;5313024;302;257
845;5313024;441;257
846;5313024;2471;257
847;5313024;357;257
848;5313024;2842;257
849;5313024;3191;257
850;5313024;2301;257
851;5313024;427;257
852;5313024;217;257
853;5313024;441;257
854;5313024;2473;257
855;5313024;217;257
856;5313024;2241;257
857;5313024;421;257
858;5313024;2241;257
859;5313024;385;257
860;5313024;2301;257
861;5313024;3124;257
862;5313024;2524;257
863;5313024;2471;257
864;5313024;243;257
865;5313024;2524;257
866;5313024;2273;257
867;5313024;2473;257
868;5313024;2241;257
869;5313024;3411;257
870;5313024;3172;257
871;5313024;318;257
872;5313024;217;257
873;5313024;302;257
874;5313024;217;257
875;5313024;217;257
876;5313024;2241;257
877;5313024;2524;257
878;5313024;2274;257
879;5313024;2471;257
880;5313024;2473;257
881;5313024;2842;257
882;5313024;4272;257
883;5313024;243;257
884;5313024;2524;257
885;5313024;311;257
886;5313024;311;257
887;5313024;4272;257
888;5313024;3172;257
889;5313024;4272;257
890;5313024;311;257
891;5313024;2473;257
892;5313024;3171;257
329;5212027;347;254
329;5212043;441;254
330;5212024;2211;254
330;5212027;2212;254
330;5212043;2524;254
331;5212024;3131;254
331;5212027;243;254
331;5212043;373;254
332;5212024;2521;254
332;5212027;2211;254
332;5212043;1472;254
333;5212024;3441;254
333;5212027;3441;254
333;5212043;3441;254
334;5212024;2841;254
334;5212027;347;254
334;5212043;2242;254
335;5212024;431;254
335;5212027;2801;254
335;5212043;150;254
336;5212024;3171;254
336;5212043;2841;254
336;5212027;452;254
337;5212024;272;254
337;5212043;352;254
337;5212027;371;254
338;5212024;2212;254
338;5212027;2841;254
339;5212043;2104;254
339;5212027;2102;254
339;5212024;3422;254
340;5212043;2121;254
340;5212027;243;254
340;5212024;452;254
341;5212027;2101;254
341;5212024;431;254
341;5212043;2242;254
342;5212024;431;254
342;5212027;3441;254
342;5212043;2841;254
343;5212027;2101;254
343;5212024;282;254
344;5212027;2472;254
344;5212024;332;254
344;5212043;441;254
345;5212024;332;254
345;5212027;373;254
345;5212043;441;254
346;5212024;1472;254
346;5212043;1472;254
346;5212027;2473;254
347;5212024;217;254
347;5212043;441;254
347;5212027;2473;254
348;5212027;3122;254
348;5212024;2273;254
348;5212043;2473;254
349;5212024;272;254
349;5212027;437;254
349;5212043;2121;254
350;5212024;2211;254
350;5212043;2471;254
350;5212027;452;254
351;5212027;140;254
351;5212024;3133;254
352;5212024;2211;254
352;5212027;2141;254
352;5212043;323;254
353;5212024;306;254
353;5212043;150;254
353;5212027;2211;254
354;5212024;375;254
354;5212043;2104;254
354;5212027;3372;254
355;5212024;3442;254
355;5212027;2102;254
356;5212024;3422;254
356;5212043;140;254
356;5212027;2211;254
357;5212024;431;254
357;5212043;272;254
357;5212027;2102;254
358;5212024;3722;254
358;5212043;2121;254
358;5212027;304;254
359;5212024;3121;254
359;5212043;1472;254
359;5212027;2211;254
360;5212024;452;254
360;5212043;2121;254
360;5212027;2104;254
361;5212027;3141;254
361;5212024;142;254
362;5212024;2101;254
362;5212043;1472;254
362;5212027;2121;254
363;5212024;2471;254
363;5212043;2524;254
363;5212027;377;254
364;5212024;140;254
364;5212043;2301;254
364;5212027;2471;254
365;5212024;357;254
365;5212043;2121;254
365;5212027;3721;254
366;5212024;421;254
366;5212043;2121;254
366;5212027;2842;254
367;5212027;2473;254
367;5212043;2402;254
367;5212024;3371;254
368;5212027;2273;254
368;5212024;2243;254
369;5212027;2102;254
369;5212024;332;254
370;5212024;2141;254
370;5212027;306;254
370;5212043;2121;254
371;5212024;2211;254
371;5212043;2472;254
371;5212027;2842;254
372;5212024;3121;254
372;5212043;441;254
372;5212027;370;254
373;5212027;2104;254
373;5212024;272;254
373;5212043;2402;254
374;5212024;431;254
374;5212027;437;254
374;5212043;3442;254
375;5212024;302;254
375;5212043;1472;254
375;5212027;272;254
376;5212024;142;254
376;5212043;441;254
376;5212027;140;254
377;5212024;272;254
377;5212027;441;254
378;5212024;441;254
378;5212043;131;254
378;5212027;2211;254
379;5212024;321;254
379;5212043;2473;254
379;5212027;2471;254
380;5212027;3721;254
380;5212024;271;254
380;5212043;2473;254
381;5212024;272;254
381;5212027;347;254
381;5212043;2471;254
382;5212024;431;254
382;5212043;2471;254
382;5212027;2141;254
383;5212027;336;254
383;5212024;421;254
384;5212024;140;254
384;5212043;336;254
384;5212027;441;254
385;5212024;3171;254
385;5212043;2102;254
385;5212027;1472;254
386;5212024;431;254
386;5212043;421;254
386;5212027;272;254
387;5212024;3441;254
387;5212043;131;254
387;5212027;3441;254
388;5212024;324;254
388;5212043;373;254
388;5212027;3441;254
389;5212024;2243;254
389;5212043;131;254
389;5212027;272;254
390;5212024;142;254
390;5212043;2273;254
390;5212027;2801;254
391;5212024;452;254
391;5212043;2212;254
391;5212027;2471;254
392;5212024;3442;254
392;5212043;2472;254
392;5212027;3192;254
393;5212024;2471;254
393;5212043;2524;254
393;5212027;2121;254
394;5212024;347;254
394;5212043;2471;254
